Medicine_Name,Medicine_Category,Dosage_Form,Strength_mg,Classification,Manufacturer,Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,All_Symptoms,Disease,Body_Temperature,Heart_Rate
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,red angus,5,female,620.0,fever,diarrhea,lethargy,appetite loss,"fever, diarrhea, lethargy, appetite loss",bovine leukemia virus,39.8,83
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,3,male,700.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine mastitis,39.2,90
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,guernsey,5,female,450.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine parainfluenza,39.0,78
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,7,male,590.0,coughing,nasal discharge,labored breathing,lethargy,"coughing, nasal discharge, labored breathing, lethargy",bovine pneumonia,39.9,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,hereford,5,male,650.0,fever,lethargy,decreased milk yield,appetite loss,"fever, lethargy, decreased milk yield, appetite loss",bovine respiratory disease,39.7,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,angus,5,female,700.0,fever,decreased milk yield,lethargy,nasal discharge,"fever, decreased milk yield, lethargy, nasal discharge",bovine respiratory disease,39.8,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,angus,6,male,600.0,coughing,nasal discharge,labored breathing,fever,"coughing, nasal discharge, labored breathing, fever",bovine respiratory disease,39.9,82
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,angus,8,male,580.0,coughing,labored breathing,lethargy,nasal discharge,"coughing, labored breathing, lethargy, nasal discharge",bovine respiratory disease,40.0,83
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,brown swiss,9,male,600.0,labored breathing,nasal discharge,coughing,fever,"labored breathing, nasal discharge, coughing, fever",bovine respiratory disease,39.6,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,angus,6,male,550.0,coughing,nasal discharge,fever,weight loss,"coughing, nasal discharge, fever, weight loss",bovine respiratory disease,39.4,82
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,aberdeen angus,6,female,620.0,coughing,fever,loss of appetite,lethargy,"coughing, fever, loss of appetite, lethargy",bovine respiratory disease,39.2,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,4,male,700.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine respiratory disease,39.3,77
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,8,male,650.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine respiratory disease complex,39.5,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,6,female,600.0,fever,nasal discharge,decreased milk yield,lethargy,"fever, nasal discharge, decreased milk yield, lethargy",bovine respiratory syncytial virus,39.4,86
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,5,female,620.0,coughing,fever,loss of appetite,lethargy,"coughing, fever, loss of appetite, lethargy",bovine respiratory syncytial virus,39.3,82
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,simmental,4,male,650.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine respiratory syncytial virus,39.3,78
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,6,male,570.0,coughing,nasal discharge,labored breathing,fever,"coughing, nasal discharge, labored breathing, fever",bovine tuberculosis,39.4,81
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,7,female,650.0,coughing,nasal discharge,appetite loss,fever,"coughing, nasal discharge, appetite loss, fever",bovine tuberculosis,39.4,79
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,charolais,5,female,620.0,lethargy,coughing,nasal discharge,fever,"lethargy, coughing, nasal discharge, fever",bovine tuberculosis,39.6,81
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,guernsey,7,male,590.0,coughing,lethargy,loss of appetite,swollen legs,"coughing, lethargy, loss of appetite, swollen legs",bovine tuberculosis,39.1,78
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,5,male,560.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine tuberculosis,39.1,79
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,hereford,3,female,570.0,lethargy,diarrhea,appetite loss,dehydration,"lethargy, diarrhea, appetite loss, dehydration",bovine viral diarrhea,39.1,80
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,5,female,500.0,coughing,nasal discharge,lethargy,fever,"coughing, nasal discharge, lethargy, fever",bovine viral diarrhea,39.5,81
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,dexter,3,male,450.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",bovine viral diarrhea,39.3,79
cefmet,antiseptic,syrup,176.0,prescription,pfizer inc.,cow,brown swiss,3,female,580.0,diarrhea,dehydration,loss of appetite,lethargy,"diarrhea, dehydration, loss of appetite, lethargy",coccidiosis,39.3,85
cefmet,antiseptic,syrup,176.0,prescription,pfizer inc.,cow,limousin,2,male,550.0,diarrhea,lethargy,appetite loss,dehydration,"diarrhea, lethargy, appetite loss, dehydration",cryptosporidiosis,39.5,85
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,3,female,600.0,fever,nasal discharge,labored breathing,coughing,"fever, nasal discharge, labored breathing, coughing",foot and mouth disease,40.1,90
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,holstein,4,female,580.0,appetite loss,diarrhea,lethargy,decreased milk yield,"appetite loss, diarrhea, lethargy, decreased milk yield",johne's disease,39.4,82
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,simmental,8,female,630.0,loss of appetite,weight loss,lethargy,reduced milk production,"loss of appetite, weight loss, lethargy, reduced milk production",johne's disease,39.5,83
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,limousin,6,female,620.0,weight loss,reduced milk production,appetite loss,lethargy,"weight loss, reduced milk production, appetite loss, lethargy",johne's disease,39.4,85
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,6,female,550.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",johne's disease,39.6,70
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,4,female,580.0,lethargy,decreased milk yield,fever,,"lethargy, decreased milk yield, fever",mastitis,39.6,70
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,angus,3,female,590.0,decreased milk yield,fever,appetite loss,lethargy,"decreased milk yield, fever, appetite loss, lethargy",mastitis,39.5,70
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,hereford,3,female,650.0,lethargy,fever,decreased milk yield,nasal discharge,"lethargy, fever, decreased milk yield, nasal discharge",mastitis,39.6,75
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,brahman,7,female,620.0,fever,coughing,lethargy,decreased milk yield,"fever, coughing, lethargy, decreased milk yield",mastitis,39.6,81
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,brahman,3,female,570.0,fever,nasal discharge,lethargy,coughing,"fever, nasal discharge, lethargy, coughing",respiratory syncytial virus,39.8,86
cefmet,antiseptic,syrup,176.0,prescription,pfizer inc.,cow,jersey,3,male,620.0,diarrhea,lethargy,appetite loss,decreased milk yield,"diarrhea, lethargy, appetite loss, decreased milk yield",salmonellosis,39.7,79
cefmet,antiseptic,syrup,176.0,prescription,pfizer inc.,cow,shorthorn,5,male,600.0,diarrhea,dehydration,lethargy,loss of appetite,"diarrhea, dehydration, lethargy, loss of appetite",salmonellosis,39.4,84
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,cow,jersey,6,male,620.0,weight loss,reduced milk production,lethargy,appetite loss,"weight loss, reduced milk production, lethargy, appetite loss",tuberculosis,39.4,87
cefmet,antiseptic,syrup,176.0,prescription,pfizer inc.,dog,chihuahua,3,male,2.5,sneezing,eye discharge,labored breathing,lethargy,"sneezing, eye discharge, labored breathing, lethargy",allergic rhinitis,39.5,131
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,golden retriever,4,male,30.0,lameness,swelling,appetite loss,fever,"lameness, swelling, appetite loss, fever",arthritis,39.5,110
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,border collie,3,female,17.0,coughing,labored breathing,fever,nasal discharge,"coughing, labored breathing, fever, nasal discharge",bordetella infection,39.4,129
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,bulldog,5,female,22.0,coughing,lethargy,loss of appetite,fever,"coughing, lethargy, loss of appetite, fever",canine cough,39.3,120
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,bulldog,5,male,23.0,labored breathing,coughing,nasal discharge,appetite loss,"labored breathing, coughing, nasal discharge, appetite loss",canine distemper,40.0,115
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,beagle,2,female,9.0,fever,vomiting,lethargy,skin lesions,"fever, vomiting, lethargy, skin lesions",canine distemper,39.2,132
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,labrador retriever,11,male,35.0,lethargy,loss of appetite,fever,vomiting,"lethargy, loss of appetite, fever, vomiting",canine distemper,39.3,118
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,doberman pinscher,6,male,40.0,vomiting,lethargy,loss of appetite,coughing,"vomiting, lethargy, loss of appetite, coughing",canine distemper,39.3,119
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,poodle,6,male,25.0,lethargy,loss of appetite,coughing,fever,"lethargy, loss of appetite, coughing, fever",canine distemper,39.3,110
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,rottweiler,5,female,40.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine distemper,39.3,122
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,golden retriever,7,male,30.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",canine distemper,39.0,130
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,shih tzu,4,female,7.0,coughing,labored breathing,appetite loss,lethargy,"coughing, labored breathing, appetite loss, lethargy",canine flu,39.3,133
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,yorkshire terrier,4,male,8.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine heartworm disease,39.2,100
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,akita,6,male,35.0,lethargy,loss of appetite,fever,vomiting,"lethargy, loss of appetite, fever, vomiting",canine hepatitis,39.5,130
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,shih tzu,8,female,8.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",canine hepatitis,39.0,130
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,german shepherd,4,male,32.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine hepatitis,39.1,130
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,boxer,3,female,30.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine infectious hepatitis,39.3,120
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,beagle,4,female,15.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",canine influenza,39.2,125
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,cocker spaniel,5,female,20.0,vomiting,lethargy,loss of appetite,fever,"vomiting, lethargy, loss of appetite, fever",canine leptospirosis,39.2,123
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,golden retriever,7,male,33.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine leptospirosis,39.2,118
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,chihuahua,4,female,3.5,lethargy,vomiting,diarrhea,coughing,"lethargy, vomiting, diarrhea, coughing",canine parvovirus,39.1,130
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,husky,9,male,25.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",canine parvovirus,39.1,124
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,poodle,7,female,15.0,lethargy,vomiting,loss of appetite,diarrhea,"lethargy, vomiting, loss of appetite, diarrhea",canine parvovirus,39.1,125
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,golden retriever,7,male,30.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",canine parvovirus,39.5,118
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,rottweiler,5,female,42.0,lethargy,vomiting,loss of appetite,coughing,"lethargy, vomiting, loss of appetite, coughing",canine parvovirus,39.2,120
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,german shepherd,4,female,45.0,lethargy,loss of appetite,coughing,fever,"lethargy, loss of appetite, coughing, fever",canine parvovirus,39.4,120
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,chihuahua,3,male,6.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine parvovirus,39.0,118
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,golden retriever,5,male,40.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",canine parvovirus,39.2,130
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,golden retriever,5,male,35.0,coughing,lethargy,loss of appetite,fever,"coughing, lethargy, loss of appetite, fever",canine parvovirus,39.2,110
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,dachshund,7,male,5.5,coughing,labored breathing,lethargy,appetite loss,"coughing, labored breathing, lethargy, appetite loss",chronic bronchitis,39.5,120
cefmet,antipyretic,inhaler,222.0,over-the-counter,johnson & johnson,dog,beagle,4,female,25.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",distemper,39.2,120
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,beagle,1,male,10.0,diarrhea,vomiting,lethargy,appetite loss,"diarrhea, vomiting, lethargy, appetite loss",gastroenteritis,39.2,130
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,bulldog,5,male,22.0,vomiting,appetite loss,fever,diarrhea,"vomiting, appetite loss, fever, diarrhea",gastroenteritis,39.6,138
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,dachshund,7,female,8.0,vomiting,diarrhea,weight loss,appetite loss,"vomiting, diarrhea, weight loss, appetite loss",gastroenteritis,39.2,120
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,beagle,5,male,10.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",gastroenteritis,39.2,132
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,chihuahua,9,male,2.0,vomiting,loss of appetite,diarrhea,lethargy,"vomiting, loss of appetite, diarrhea, lethargy",gastroenteritis,39.1,128
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,boxer,8,female,27.0,vomiting,lethargy,diarrhea,loss of appetite,"vomiting, lethargy, diarrhea, loss of appetite",gastroenteritis,39.2,131
cefmet,analgesic,cream,649.0,over-the-counter,"merck & co., inc.",dog,golden retriever,5,male,32.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",gastroenteritis,39.2,130
